imgpath,height,width,area,pothole_area,nonpothole_area
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/486_png.rf.8bcd0e4c86af983a3d759453ce4f1a53.jpg,69,262,18078,11453,6625
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/487_png.rf.a9bc039aa9f604ba2d3e19b4df6132de.jpg,84,274,23016,13658,9358
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/488_png.rf.db2436ef991a2de6ff60d803f3b27d64.jpg,87,280,24360,14334,10026
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/48_png.rf.3e70278eb0585436d49cfeaf711ec8f9.jpg,117,202,23634,17398,6236
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/48_png.rf.3e70278eb0585436d49cfeaf711ec8f9.jpg,94,163,15322,10565,4757
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/490_png.rf.08856e71f4d1bdc8b2aee0845e515fe5.jpg,100,301,30100,17943,12157
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/491_png.rf.346585ecd63903b4ea145bd0ead1709c.jpg,103,307,31621,19069,12552
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/492_png.rf.9081414c6bf4ffbec311f1fe41913828.jpg,109,319,34771,20450,14321
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/494_png.rf.58f3029e96bdaf9193f1bd0683889727.jpg,115,325,37375,22063,15312
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/495_png.rf.0e55a450e75ab630af6b823be2535a3e.jpg,118,331,39058,23381,15677
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/496_png.rf.c8cf73f67b77bdde6b41fabbef308ee6.jpg,121,334,40414,24465,15949
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/497_png.rf.eef06ebea1a571f1c61c8cfdd057510c.jpg,130,346,44980,27040,17940
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/498_png.rf.789366bdf21afc13e6cde81e02d8f48d.jpg,136,358,48688,29398,19290
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/499_png.rf.32af7d7943b7261a754d0d5230474baa.jpg,142,373,52966,31512,21454
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/500_png.rf.8d4068939f209018249fa5b17eefff3b.jpg,139,376,52264,32301,19963
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/501_png.rf.8284e20e204c72fb9602da4640591639.jpg,154,394,60676,36331,24345
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/502_png.rf.77f77ea4d8f865937e8b2defd0427023.jpg,142,406,57652,36366,21286
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/505_png.rf.f2fcc242b0d43603be58fba57479d74a.jpg,53,139,7367,6021,1346
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/506_png.rf.6c445414db9586628ab53d02757918a5.jpg,98,109,10682,9119,1563
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/508_png.rf.7ef32d11bae9f86bf935b5152b7a5a73.jpg,61,157,9577,7477,2100
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/509_png.rf.dc37c755f3f372ec6eab2eae1b12284e.jpg,58,154,8932,7436,1496
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/50_png.rf.7dfac924764219a204188927a2ba983c.jpg,166,340,56440,27118,29322
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/50_png.rf.7dfac924764219a204188927a2ba983c.jpg,196,262,51352,35320,16032
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/517_png.rf.2c174eebb6160a44cc0a05dfccf6b33b.jpg,97,88,8536,7372,1164
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/51_png.rf.3d79e0c526005fbcf8132c855e87f482.jpg,127,259,32893,21158,11735
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/51_png.rf.3d79e0c526005fbcf8132c855e87f482.jpg,211,283,59713,44004,15709
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/51_png.rf.3d79e0c526005fbcf8132c855e87f482.jpg,109,217,23653,15742,7911
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/52_png.rf.ed7a55d059351b70dacd086f8aeb9d17.jpg,79,244,19276,13111,6165
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/52_png.rf.ed7a55d059351b70dacd086f8aeb9d17.jpg,145,247,35815,23989,11826
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/530_png.rf.59aeb0ae1cff6737713c56c5f7210be6.jpg,181,505,91405,74044,17361
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/532_png.rf.a2f0d7fa800e10e8c2abc1066ea6003b.jpg,73,196,14308,11986,2322
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/532_png.rf.a2f0d7fa800e10e8c2abc1066ea6003b.jpg,83,244,20252,14619,5633
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/533_png.rf.65312eb63a5812f622352f5ce42022e1.jpg,130,367,47710,32801,14909
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/533_png.rf.65312eb63a5812f622352f5ce42022e1.jpg,124,307,38068,30514,7554
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/535_png.rf.d2fc170a4b341a8e67a30dca12ffb90b.jpg,82,190,15580,9933,5647
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/536_png.rf.ac49e558db1d3d1ae45d1099b22aec6b.jpg,208,199,41392,28206,13186
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/537_png.rf.38b2e7d4d7e3cc71cd49cc5331d674fa.jpg,120,115,13800,10362,3438
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/538_png.rf.11c237bb4ee09ada23dc432f570443b6.jpg,133,232,30856,22905,7951
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/539_png.rf.8edf459f5037d111633aa7e1a110d5b7.jpg,114,193,22002,16807,5195
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/544_png.rf.9dd0a48bf4c4254d86b2349c38066823.jpg,100,322,32200,22057,10143
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/545_png.rf.e3a679ad47d27b6cd08d7a71561ddaa0.jpg,112,415,46480,36264,10216
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/547_png.rf.76c0559b01dbe2dd1c6005f8a03be716.jpg,96,301,28896,16749,12147
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/552_png.rf.c2913e563b6f1647623dc2cb98deb30c.jpg,142,412,58504,36403,22101
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/553_png.rf.931a51195c96ce5e909f97f81f22bec0.jpg,73,130,9490,7364,2126
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/555_png.rf.a592ab1cee5a6d0b7ec85a95ca7d2dcf.jpg,73,166,12118,7781,4337
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/556_png.rf.e85c5c733df2ec8d2a179cbc6b08089c.jpg,70,313,21910,17110,4800
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/557_png.rf.0201fe81dfff9efca2e859b719bc684c.jpg,70,268,18760,16174,2586
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/558_png.rf.96fa36b2afea4c714281609734e2050d.jpg,91,100,9100,7563,1537
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/559_png.rf.b832e0a86e0550672993ebdf6d22dafd.jpg,61,213,12993,11711,1282
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/55_png.rf.f08820781c839b2372affdd3269b927d.jpg,133,124,16492,13738,2754
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/560_png.rf.42a5af9bf7619e83a5a0a3f6399d64a5.jpg,65,162,10530,9200,1330
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/562_png.rf.f1d7614a9f66f00e561d07ec3616f090.jpg,57,250,14250,10939,3311
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/562_png.rf.f1d7614a9f66f00e561d07ec3616f090.jpg,59,43,2537,2019,518
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/564_png.rf.4d748a1fec312a2e660f6e8626abbe51.jpg,66,274,18084,15392,2692
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/570_png.rf.7017bf87bbb4166fb89e6d5307c65e5d.jpg,100,331,33100,27797,5303
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/571_png.rf.43d96eebcd92453815d05c433298818b.jpg,109,340,37060,30520,6540
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/572_png.rf.1c96295f75c4db872e4663e07a216469.jpg,113,358,40454,33208,7246
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/573_png.rf.68415641c714a9393da47eee4368b68f.jpg,118,361,42598,35463,7135
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/579_png.rf.52cd2c84358a53ab064a212b0e8513f0.jpg,82,106,8692,6724,1968
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/590_png.rf.9fb1b1ae377b00f77eba6a3140fbb1d0.jpg,70,146,10220,7714,2506
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/590_png.rf.9fb1b1ae377b00f77eba6a3140fbb1d0.jpg,50,211,10550,7464,3086
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/611_png.rf.8854b4f7a3efae92ef2dbcd6a5882b39.jpg,49,100,4900,3954,946
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/611_png.rf.8854b4f7a3efae92ef2dbcd6a5882b39.jpg,58,184,10672,8468,2204
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/489_png.rf.c95a410173a09dd6335b9ec30e94fad2.jpg,94,295,27730,16474,11256
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/49_png.rf.efcf337e848c7fb9f4efcb674ce7ebf4.jpg,168,205,34440,25106,9334
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/49_png.rf.efcf337e848c7fb9f4efcb674ce7ebf4.jpg,115,202,23230,14771,8459
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/49_png.rf.efcf337e848c7fb9f4efcb674ce7ebf4.jpg,84,175,14700,10296,4404
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/522_png.rf.ac65f2a5b6870b04664b80cdb8fd7d1e.jpg,65,322,20930,14709,6221
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/550_png.rf.0c189391e6559c2265f4bda1c006ab5b.jpg,203,310,62930,49063,13867
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/550_png.rf.0c189391e6559c2265f4bda1c006ab5b.jpg,62,85,5270,4059,1211
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/561_png.rf.5b7d0d309ce84aa153f7c1f29b96cd53.jpg,73,105,7665,6198,1467
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/561_png.rf.5b7d0d309ce84aa153f7c1f29b96cd53.jpg,49,244,11956,8824,3132
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/622_png.rf.33ffc8820217ee77e6d2dd29ff1add77.jpg,43,100,4300,3373,927
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/622_png.rf.33ffc8820217ee77e6d2dd29ff1add77.jpg,58,178,10324,8089,2235
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/627_png.rf.9365b46600404c421b8c6a001c083b84.jpg,55,359,19745,15395,4350
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/628_png.rf.d7cd95a9b657bcb9794a7689755c9d46.jpg,58,361,20938,16387,4551
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/629_png.rf.439b222643a1978c804ad38a759f73d0.jpg,64,364,23296,17651,5645
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/630_png.rf.0c5a22b7013b34ac90f1c7e8aa9eb01e.jpg,67,370,24790,18848,5942
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/631_png.rf.78a382259024c151c731e7f6ccda5e09.jpg,75,370,27750,19858,7892
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/632_png.rf.9a3270ea0dfbe145174babeba0d4dff7.jpg,82,370,30340,21073,9267
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/634_png.rf.94ef4f20981581e2a827736d7bbe601c.jpg,90,373,33570,24188,9382
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/635_png.rf.13aa5c4d70fb636b2a775e15b19640c3.jpg,93,367,34131,25518,8613
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/636_png.rf.aec6bb15c13e8752dc4c9d19fa99bc80.jpg,94,371,34874,26555,8319
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/638_png.rf.79dde02bb217976cea8656d83c2ffc0a.jpg,103,382,39346,29729,9617
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/639_png.rf.d245889c32ef10d51fb5cc1daad2e371.jpg,106,385,40810,30962,9848
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/640_png.rf.6c051a360a71ef91070730f8ef241562.jpg,109,385,41965,31509,10456
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/641_png.rf.2645a5f5defb9eeddc206a39ecbb9357.jpg,111,385,42735,32775,9960
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/642_png.rf.28f4bf4bc91a7becc0ebb19bf6214d58.jpg,114,397,45258,35281,9977
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/644_png.rf.00bcf1bc0f848c636cfd969f05af173b.jpg,117,397,46449,36009,10440
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/645_png.rf.ef2d05d62351c11a03b937bc40470636.jpg,123,404,49692,38172,11520
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/646_png.rf.e04602c2bc74e2674f72aab22cec539f.jpg,127,403,51181,38275,12906
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/647_png.rf.71b4077d83f3f3928bd51cdc0145d3fe.jpg,126,388,48888,38610,10278
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/648_png.rf.b53cc914e5ae7ff6281a3d334ba1eb7e.jpg,130,397,51610,39707,11903
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/650_png.rf.ecd214078648596e853c513d62e16e80.jpg,136,433,58888,45933,12955
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/651_png.rf.dfe99af73837491872165db74b142345.jpg,139,430,59770,46660,13110
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/652_png.rf.a3525a7f797d1776daaeb628661e669a.jpg,139,433,60187,47585,12602
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/653_png.rf.be5771e409c6688d26b631032942d2e1.jpg,136,415,56440,45201,11239
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/654_png.rf.66177976d7d092160faf44937911e0f1.jpg,142,409,58078,45579,12499
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/655_png.rf.fa32ea83ebe8222469a1331198ec9ecd.jpg,145,418,60610,47474,13136
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/656_png.rf.ec9a604f64263656f1698e01c5851b62.jpg,151,427,64477,49930,14547
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/657_png.rf.9306918e50a71f5ce4d956d58679f31c.jpg,155,430,66650,51746,14904
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/658_png.rf.ec9b1490e36702bfeeac73885630a606.jpg,157,430,67510,52776,14734
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/659_png.rf.374737014a76f60415ef21d2b032657e.jpg,160,436,69760,54213,15547
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/65_png.rf.ee6c208041e62c59db13ad883c261d68.jpg,139,133,18487,15543,2944
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/661_png.rf.4a59736d3ab505d7e0f28437079f5a73.jpg,163,445,72535,55751,16784
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/662_png.rf.b6575bd40c5c6c99242ca5693babf18c.jpg,169,460,77740,58570,19170
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/663_png.rf.411a59636978b7268bd9b3b96272ac8d.jpg,172,445,76540,58679,17861
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/665_png.rf.e376ecf2687eef81b4cb0babd3c63e21.jpg,175,466,81550,62098,19452
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/666_png.rf.37c0953567d6519f5f3f30d4ffd091aa.jpg,181,472,85432,63708,21724
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/667_png.rf.696033e229187845976bf17e45bf5898.jpg,178,457,81346,64384,16962
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/668_png.rf.fd54da4d8104a625d4d9e2c9a813fb7d.jpg,182,484,88088,68521,19567
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/669_png.rf.2d134d3c53d21fd5484f102e4691059d.jpg,182,475,86450,67206,19244
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/670_png.rf.c65dfb6a9db72e1a01915374d7efc6aa.jpg,184,502,92368,73102,19266
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/671_png.rf.53f729d301ef0ef3ae8c2fc2e9a71df7.jpg,188,499,93812,74120,19692
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/673_png.rf.babc57530f68962c5bd2820652bb5ef9.jpg,181,517,93577,75767,17810
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/675_png.rf.c76fe2930674dc66017920154dc94b11.jpg,172,478,82216,67269,14947
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/676_png.rf.07843563261f0c9bdae5b3a0bf12c3e9.jpg,169,490,82810,67426,15384
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/677_png.rf.9c9a4f6aee840e01411235b207ce4181.jpg,169,496,83824,64926,18898
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/678_png.rf.8643ce7527c3d2e9a983e7df4d136a34.jpg,157,445,69865,49069,20796
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/679_png.rf.dd191167b7121e7078e1bb74af6f3ba6.jpg,145,448,64960,43398,21562
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/680_png.rf.08887ae3fd5a1189e3eea716317ee215.jpg,128,466,59648,40084,19564
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/681_png.rf.417f8b999cadd4a1790e2298084e820d.jpg,116,448,51968,38022,13946
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/682_png.rf.b422dc784799d01fcff0d8f1f3dbccea.jpg,118,445,52510,37998,14512
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/683_png.rf.dc74c9041437b957ef7dcb9ab192de67.jpg,121,460,55660,39851,15809
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/686_png.rf.67a02c70600c046b65eb8342f58b9fa7.jpg,118,466,54988,41072,13916
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/687_png.rf.d6e33585b85a06223e479d7f5cf52118.jpg,112,496,55552,41359,14193
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/688_png.rf.a6d378ee3478adf5a720875f62509d1d.jpg,109,526,57334,42926,14408
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/697_png.rf.f285d8b8815f04681c821912c1984185.jpg,79,253,19987,14807,5180
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/697_png.rf.f285d8b8815f04681c821912c1984185.jpg,76,205,15580,13107,2473
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/698_png.rf.7371c79ade9e4e8fec9d91802279ae0d.jpg,82,208,17056,13846,3210
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/698_png.rf.7371c79ade9e4e8fec9d91802279ae0d.jpg,83,262,21746,16169,5577
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/699_png.rf.0e904a1cda17cd18e2d96c4c1d32d70b.jpg,85,217,18445,15350,3095
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/699_png.rf.0e904a1cda17cd18e2d96c4c1d32d70b.jpg,85,268,22780,16502,6278
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/700_png.rf.325740b432c6beabea26c9fcb3723127.jpg,89,274,24386,17375,7011
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/700_png.rf.325740b432c6beabea26c9fcb3723127.jpg,85,214,18190,15188,3002
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/701_png.rf.2d98b1210263d294528b64e4f0e3921c.jpg,100,274,27400,18985,8415
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/701_png.rf.2d98b1210263d294528b64e4f0e3921c.jpg,88,223,19624,16162,3462
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/702_png.rf.fcaaf3a146e75e0dc67f754440fa7f2c.jpg,100,271,27100,19102,7998
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/702_png.rf.fcaaf3a146e75e0dc67f754440fa7f2c.jpg,94,229,21526,17582,3944
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/703_png.rf.997af7fd89e3cb322fd24784a5c5044d.jpg,106,280,29680,20533,9147
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/703_png.rf.997af7fd89e3cb322fd24784a5c5044d.jpg,97,229,22213,18421,3792
/media/gufran/GsHDD/Work/Projects/AI/PotholeSeverityClassification/Data/Step1_data/OriginalDataset/704_png.rf.154469399d40fceb1bec17ed9c86e488.jpg,103,235,24205,19069,5136
