imgpath,height,width,area,pothole_area,nonpothole_area
train/images36_png_jpg.rf.bed011f768e017f40a757f1e33d6f39e.jpg,117,88,10296,7506,2790
train/images379_png_jpg.rf.58dfea96fe6bafa13430dfaa0c09002a.jpg,72,173,12456,9086,3370
train/images379_png_jpg.rf.819f2c99ff17d51e5af7d63f5271ed92.jpg,70,177,12390,9135,3255
train/images379_png_jpg.rf.eb5fc30b69becb57fffa308a62c6e373.jpg,75,184,13800,9692,4108
train/images37_png_jpg.rf.4cb7bd0a908898058c747cbe9df1cbd8.jpg,35,32,1120,823,297
train/images37_png_jpg.rf.4cb7bd0a908898058c747cbe9df1cbd8.jpg,40,59,2360,1876,484
train/images37_png_jpg.rf.9374a5e0409eee3fefb7b1a33ce627c9.jpg,96,110,10560,7264,3296
train/images37_png_jpg.rf.f7aa855673a7c7ddb0b481af73f1ec3c.jpg,54,87,4698,2815,1883
train/images380_png_jpg.rf.32859dda00db815c613706559e3d498b.jpg,71,176,12496,9309,3187
train/images380_png_jpg.rf.806b8758cf2b01ce57241ed5cc6a5aff.jpg,74,176,13024,9381,3643
train/images381_png_jpg.rf.0e159faa65cb86e8062580c1f45e202f.jpg,76,187,14212,10576,3636
train/images381_png_jpg.rf.2ad2a7891920877791c002d7e453ba29.jpg,83,185,15355,11254,4101
train/images381_png_jpg.rf.f595b64b70813527c424936efbc4377a.jpg,87,200,17400,12367,5033
train/images382_png_jpg.rf.8d5b465f0253c5389b47b5fb6f34c412.jpg,86,196,16856,12476,4380
train/images382_png_jpg.rf.9303cd04926a51219291e796ce326944.jpg,75,183,13725,9712,4013
train/images382_png_jpg.rf.9e3412beb5c55eb0df5d4c533ac5bf78.jpg,51,189,9639,6851,2788
train/images383_png_jpg.rf.3f07c21b30c51d044f4f7f1cc0c4eb87.jpg,89,199,17711,12323,5388
train/images383_png_jpg.rf.c52bad6f3e6209ce5a373a9de11655d5.jpg,67,211,14137,9896,4241
train/images391_png_jpg.rf.7dc140b6094fa30159d3c0c786e3cd34.jpg,14,98,1372,1068,304
train/images391_png_jpg.rf.a4a901e7f393f15aa9852374fd5e53de.jpg,15,96,1440,1167,273
train/images394_png_jpg.rf.63166d74ba773647dae3cd2913d434ec.jpg,33,114,3762,3114,648
train/images394_png_jpg.rf.6336b67efd47101fdc674258001934bd.jpg,17,107,1819,1556,263
train/images396_png_jpg.rf.27ec3702a7ab9ceeab2a2f10790390d4.jpg,39,129,5031,4106,925
train/images396_png_jpg.rf.34f9c2b719872ee950b546c9d038dcc3.jpg,40,129,5160,4287,873
train/images396_png_jpg.rf.c141baa55822f044e9b6f3f0779ee459.jpg,39,124,4836,3955,881
train/images397_png_jpg.rf.793f5b9a83afbae2298e81dfb0ad0b0c.jpg,46,136,6256,5259,997
train/images397_png_jpg.rf.e1f0945d969177bed1bee9a857a3acfa.jpg,43,132,5676,4850,826
train/images398_png_jpg.rf.4e8097932a09a3d1f315c0cbf23f2e7f.jpg,49,146,7154,5993,1161
train/images398_png_jpg.rf.6ddc4f193899e1da17cb5e0f5d5f8cd7.jpg,46,140,6440,5510,930
train/images398_png_jpg.rf.e64017745e527321ccfa530359ce058d.jpg,48,145,6960,5997,963
train/images399_png_jpg.rf.263e4d9445b91e499aa84bcc53b7179a.jpg,57,153,8721,7384,1337
train/images399_png_jpg.rf.5ff07f7c7597af10ed571bbc4981e8b2.jpg,56,159,8904,7596,1308
train/images399_png_jpg.rf.5ff07f7c7597af10ed571bbc4981e8b2.jpg,34,20,680,518,162
train/images399_png_jpg.rf.7eabf8fa645268b2673b45cd95f55d6c.jpg,56,153,8568,7295,1273
train/images39_png_jpg.rf.b2cfb28bc330c80f115319d22da32d9a.jpg,82,37,3034,2058,976
train/images401_png_jpg.rf.5ad781c8df391339f03acbdb8f6b29d7.jpg,72,183,13176,10717,2459
train/images401_png_jpg.rf.bb2c9a9d07afa869ce1952ff90c258c4.jpg,69,183,12627,10662,1965
train/images401_png_jpg.rf.d16795359c4c4e7e1aa6575a46145402.jpg,76,195,14820,12154,2666
train/images403_png_jpg.rf.91af6f386bbe6d37ba5dbb5f239f52b4.jpg,51,197,10047,8391,1656
train/images403_png_jpg.rf.a9cf106cd219efbe8d6e1d9c05aa8c7c.jpg,27,167,4509,3416,1093
train/images404_png_jpg.rf.91750cdbbf690b23cb18034531f4e08b.jpg,32,190,6080,4536,1544
train/images40_png_jpg.rf.673b38877aacf9395886342f46fdc6fd.jpg,92,36,3312,2479,833
train/images40_png_jpg.rf.99326ec62b7e38b5140234a7e75e2d09.jpg,104,40,4160,2628,1532
train/images40_png_jpg.rf.99326ec62b7e38b5140234a7e75e2d09.jpg,27,69,1863,1432,431
train/images40_png_jpg.rf.9ba406b7bfa0640d132e978d896b8610.jpg,98,41,4018,2713,1305
train/images416_png_jpg.rf.b3448f19eab87c948ad236b2cc0a0906.jpg,47,98,4606,3804,802
train/images307_png_jpg.rf.68f7058217efc8a9c74b348d8b96bc89.jpg,37,126,4662,2038,2624
train/images30_png_jpg.rf.a9fcd1dfc8d492e3f23711f1e52bde5c.jpg,27,56,1512,1044,468
train/images33_png_jpg.rf.6419c14918e5330889c4856f96a076ef.jpg,104,72,7488,4761,2727
train/images380_png_jpg.rf.000c251ae72780ef2bb3ac06b95399a5.jpg,73,180,13140,9466,3674
train/images383_png_jpg.rf.fa310fed7f8a398f55cc336f61c4f635.jpg,57,197,11229,7247,3982
train/images397_png_jpg.rf.67038cfaebc2099fbd7cf132b8f65068.jpg,40,127,5080,4330,750
train/images39_png_jpg.rf.e262e67dc91443c2c86dedfb5fd81e2a.jpg,67,37,2479,1786,693
train/images429_png_jpg.rf.0ddba0f68234236312a7c9d34fa43e2f.jpg,47,134,6298,4529,1769
train/images429_png_jpg.rf.ab1aa8e8b05a5ded67dc444362ea78f4.jpg,70,136,9520,7907,1613
train/images429_png_jpg.rf.b81219a115bd5ac29489ec86d60519a5.jpg,90,133,11970,9655,2315
train/images431_png_jpg.rf.80beb2532d9a1e0afcf4c9281c2ace39.jpg,33,121,3993,2553,1440
train/images431_png_jpg.rf.813c521bfa129fab657edc55ff218b19.jpg,29,121,3509,2225,1284
train/images43_png_jpg.rf.3a2242b99a56bec4944ca6080c90b141.jpg,69,80,5520,4327,1193
train/images43_png_jpg.rf.3a2242b99a56bec4944ca6080c90b141.jpg,73,137,10001,8213,1788
train/images43_png_jpg.rf.3a2242b99a56bec4944ca6080c90b141.jpg,50,70,3500,2633,867
train/images43_png_jpg.rf.d9f19dbe0c17c9655a389f3a2cb0cdcb.jpg,67,77,5159,3978,1181
train/images43_png_jpg.rf.d9f19dbe0c17c9655a389f3a2cb0cdcb.jpg,42,54,2268,1254,1014
train/images43_png_jpg.rf.d9f19dbe0c17c9655a389f3a2cb0cdcb.jpg,107,121,12947,9092,3855
train/images43_png_jpg.rf.e240dcf993a9ad1998041e44b960625f.jpg,73,81,5913,4321,1592
train/images43_png_jpg.rf.e240dcf993a9ad1998041e44b960625f.jpg,95,129,12255,9083,3172
train/images442_png_jpg.rf.1b713fed33a311490783b9af1ce6e216.jpg,73,193,14089,10853,3236
train/images443_png_jpg.rf.c32ffa6182281fee67c55b9bab746381.jpg,29,100,2900,1913,987
train/images447_png_jpg.rf.03406ebfda4bbf40f985520af2ba7951.jpg,25,76,1900,1447,453
train/images447_png_jpg.rf.03406ebfda4bbf40f985520af2ba7951.jpg,21,69,1449,1171,278
train/images447_png_jpg.rf.ac5c6c1a92cabefd70381f0dfb567b3c.jpg,16,62,992,810,182
train/images447_png_jpg.rf.ac5c6c1a92cabefd70381f0dfb567b3c.jpg,13,64,832,686,146
train/images448_png_jpg.rf.53092b29454689251ff7d6764ee73fa4.jpg,33,90,2970,1892,1078
train/images451_png_jpg.rf.0e17702802949768b8a77c73217c2a03.jpg,24,75,1800,1346,454
train/images451_png_jpg.rf.0e17702802949768b8a77c73217c2a03.jpg,20,68,1360,1081,279
train/images451_png_jpg.rf.a738af6d1c9aaa35d0878709edd10898.jpg,22,80,1760,1343,417
train/images451_png_jpg.rf.a738af6d1c9aaa35d0878709edd10898.jpg,20,60,1200,996,204
train/images454_png_jpg.rf.ebd198c5943d087afa7590053e543bbc.jpg,24,68,1632,1269,363
train/images454_png_jpg.rf.ebd198c5943d087afa7590053e543bbc.jpg,27,79,2133,1601,532
train/images455_png_jpg.rf.a5ffb11a84d598f744cb37616624609a.jpg,36,69,2484,1966,518
train/images455_png_jpg.rf.a5ffb11a84d598f744cb37616624609a.jpg,37,84,3108,2166,942
train/images455_png_jpg.rf.bc82f07d2bcfcaa460eaaa1c447da9f0.jpg,28,71,1988,1570,418
train/images455_png_jpg.rf.bc82f07d2bcfcaa460eaaa1c447da9f0.jpg,31,81,2511,1954,557
train/images456_png_jpg.rf.789509fab4a8206c25f63a7223c66768.jpg,28,80,2240,1772,468
train/images456_png_jpg.rf.789509fab4a8206c25f63a7223c66768.jpg,24,72,1728,1375,353
train/images458_png_jpg.rf.31e3e9b98e143b5b6cd5a127292a8b42.jpg,40,83,3320,2378,942
train/images458_png_jpg.rf.31e3e9b98e143b5b6cd5a127292a8b42.jpg,39,73,2847,2041,806
train/images459_png_jpg.rf.abda91c7dd805f213dcd084866b18e63.jpg,17,72,1224,1034,190
train/images459_png_jpg.rf.abda91c7dd805f213dcd084866b18e63.jpg,22,89,1958,1512,446
train/images461_png_jpg.rf.8e56b0c4bca5343e0ae03af2ef905c87.jpg,43,85,3655,2567,1088
train/images461_png_jpg.rf.8e56b0c4bca5343e0ae03af2ef905c87.jpg,38,72,2736,2166,570
train/images461_png_jpg.rf.a1b110e5df80cb1b568210fb824bdeee.jpg,24,76,1824,1543,281
train/images461_png_jpg.rf.a1b110e5df80cb1b568210fb824bdeee.jpg,29,92,2668,2008,660
train/images46_png_jpg.rf.84fa5be964357676f7b3ccf934f59f6d.jpg,76,99,7524,5685,1839
train/images46_png_jpg.rf.84fa5be964357676f7b3ccf934f59f6d.jpg,112,135,15120,9340,5780
train/images46_png_jpg.rf.88b7605bb02bda149c1835d30a1e02fd.jpg,79,101,7979,5898,2081
train/images46_png_jpg.rf.88b7605bb02bda149c1835d30a1e02fd.jpg,95,151,14345,8812,5533
train/images46_png_jpg.rf.a5f0dec4bf1840d99b893752d8b38930.jpg,33,58,1914,1266,648
train/images46_png_jpg.rf.a5f0dec4bf1840d99b893752d8b38930.jpg,28,51,1428,1019,409
train/images46_png_jpg.rf.a5f0dec4bf1840d99b893752d8b38930.jpg,57,96,5472,3757,1715
train/images46_png_jpg.rf.a5f0dec4bf1840d99b893752d8b38930.jpg,33,41,1353,901,452
train/images46_png_jpg.rf.a5f0dec4bf1840d99b893752d8b38930.jpg,61,71,4331,2278,2053
train/images47_png_jpg.rf.1b424a1a375142f101ba9bae8e277b8e.jpg,61,100,6100,4735,1365
train/images47_png_jpg.rf.d6fb95c863e2ce8e8b6f16438cd52974.jpg,63,99,6237,4668,1569
train/images483_png_jpg.rf.6f661629a38a49b34719f97622cb95ad.jpg,37,95,3515,2011,1504
train/images483_png_jpg.rf.c92d6bd88eefcf50b71c5dffd660adbf.jpg,26,94,2444,1611,833
train/images485_png_jpg.rf.e36880a913a13d58aa80317345b27aeb.jpg,46,98,4508,2572,1936
train/images486_png_jpg.rf.44cde6aa74d1fe80a06b24200c15f816.jpg,45,98,4410,2519,1891
train/images486_png_jpg.rf.991c1ed921bfab541779ca6a6cfe4dbd.jpg,37,95,3515,2228,1287
train/images488_png_jpg.rf.687e83d83d7bff3ffac023a4381728b2.jpg,38,109,4142,2562,1580
train/images488_png_jpg.rf.b6ecae700ce695fcb52530e66c964538.jpg,35,109,3815,2480,1335
train/images48_png_jpg.rf.42d8349fbf2f09b3d5ff9801ad3fb6f4.jpg,54,72,3888,2496,1392
train/images48_png_jpg.rf.42d8349fbf2f09b3d5ff9801ad3fb6f4.jpg,92,91,8372,5364,3008
train/images48_png_jpg.rf.dacfb87a0c96946e25a626050ba488b1.jpg,51,72,3672,2422,1250
train/images48_png_jpg.rf.e816d34baa2e10ed90d187b143c00467.jpg,46,66,3036,2066,970
train/images48_png_jpg.rf.e816d34baa2e10ed90d187b143c00467.jpg,72,138,9936,5609,4327
train/images491_png_jpg.rf.6d125f87c0bafa74159fcfc69f747508.jpg,59,111,6549,3768,2781
train/images491_png_jpg.rf.7565f6b3fde973400322bf05b9608f94.jpg,42,115,4830,3244,1586
train/images491_png_jpg.rf.c1620e3ffe9b9c44db331223300b9a5d.jpg,42,111,4662,2989,1673
train/images492_png_jpg.rf.315b91ea7ada46398024df722117ea15.jpg,62,114,7068,4045,3023
train/images492_png_jpg.rf.575e7853c493bd84c10bb37606d343c8.jpg,65,121,7865,4643,3222
train/images492_png_jpg.rf.7197ecb5dc75fdf6b004e283cdb5cd86.jpg,63,114,7182,4127,3055
train/images443_png_jpg.rf.063d1fbe02dd6be0d0aae8cbe1d3399a.jpg,23,92,2116,1534,582
train/images448_png_jpg.rf.c454037a594832764d53313d936460f0.jpg,12,55,660,540,120
train/images448_png_jpg.rf.c454037a594832764d53313d936460f0.jpg,15,76,1140,863,277
train/images454_png_jpg.rf.55dc6b158d24d1171149cac5fe64d9bc.jpg,20,82,1640,1224,416
train/images454_png_jpg.rf.55dc6b158d24d1171149cac5fe64d9bc.jpg,14,64,896,782,114
train/images459_png_jpg.rf.8caeaf95a6b1544ee6f2768bd625c4bc.jpg,42,84,3528,2449,1079
train/images459_png_jpg.rf.8caeaf95a6b1544ee6f2768bd625c4bc.jpg,40,69,2760,2165,595
train/images47_png_jpg.rf.8398c1396e5aa453ee08ef8d422a7b0a.jpg,32,57,1824,1251,573
train/images47_png_jpg.rf.8398c1396e5aa453ee08ef8d422a7b0a.jpg,39,46,1794,1166,628
train/images485_png_jpg.rf.54a4f95f52d32e2530c451017cfd2bc8.jpg,43,97,4171,2402,1769
train/images494_png_jpg.rf.5cafef803b91ca8c84b41a532e42be1c.jpg,65,117,7605,4443,3162
train/images494_png_jpg.rf.88538f507b15bbf4143aedc64c94743c.jpg,56,118,6608,4160,2448
train/images494_png_jpg.rf.d4b1aff6784f23cd3daf04e285759387.jpg,66,116,7656,4335,3321
train/images495_png_jpg.rf.1b3c8633e1a2d5cbdf1ca0d5add31c48.jpg,66,127,8382,4981,3401
train/images495_png_jpg.rf.388203ddbce22284383c383dc5ffd0d7.jpg,71,123,8733,4879,3854
train/images495_png_jpg.rf.d2a08f5cb1961b850c06ca0872043ba6.jpg,68,120,8160,4609,3551
train/images496_png_jpg.rf.5cad60b116321ace3bd02d4075a273a3.jpg,72,123,8856,5174,3682
train/images496_png_jpg.rf.743cebc3097e6cf28e8fcc153e201259.jpg,74,130,9620,5709,3911
train/images496_png_jpg.rf.7b5fba1df25c5d16464655ffbbccce9b.jpg,71,123,8733,5052,3681
train/images497_png_jpg.rf.7ff8ec19dcf42514605b49ddc2710937.jpg,81,135,10935,6124,4811
train/images497_png_jpg.rf.9426eb9704792700bbd0c0737f509c2e.jpg,75,127,9525,5447,4078
train/images498_png_jpg.rf.464eacc04df4248dc6b1b413df971158.jpg,79,133,10507,6096,4411
train/images498_png_jpg.rf.9549d8bf9f6405114fbcf896efd13d26.jpg,80,133,10640,6184,4456
train/images498_png_jpg.rf.b4e7d3fdf22194ecd2170fe2f168211e.jpg,83,139,11537,6628,4909
train/images49_png_jpg.rf.1443ca752d41440487100ac1b36a3523.jpg,64,78,4992,3058,1934
train/images49_png_jpg.rf.1443ca752d41440487100ac1b36a3523.jpg,72,77,5544,3607,1937
train/images49_png_jpg.rf.1443ca752d41440487100ac1b36a3523.jpg,78,88,6864,3463,3401
train/images49_png_jpg.rf.1443ca752d41440487100ac1b36a3523.jpg,27,52,1404,1091,313
train/images49_png_jpg.rf.3b9e37bddd0e06de9594919f02d45da3.jpg,58,73,4234,2694,1540
train/images49_png_jpg.rf.3b9e37bddd0e06de9594919f02d45da3.jpg,77,75,5775,3118,2657
train/images49_png_jpg.rf.4ae314b2f5d321124e77f8b8b9f1ee67.jpg,54,77,4158,2760,1398
train/images49_png_jpg.rf.4ae314b2f5d321124e77f8b8b9f1ee67.jpg,55,55,3025,2112,913
train/images49_png_jpg.rf.4ae314b2f5d321124e77f8b8b9f1ee67.jpg,56,79,4424,2963,1461
train/images500_png_jpg.rf.03e96fbaf100249cbe2ef9ed87ffb654.jpg,85,137,11645,6735,4910
train/images500_png_jpg.rf.76e75acaade3b9a97f5b59d1f5a8b097.jpg,91,149,13559,7669,5890
train/images501_png_jpg.rf.1fd26f3bf2dbbedcebe269a375402345.jpg,74,147,10878,6781,4097
train/images501_png_jpg.rf.9e24af218c00a449c1393d68e74970ee.jpg,81,145,11745,7433,4312
train/images501_png_jpg.rf.d4d42a821dd74461ef8eba1be8bb04ca.jpg,97,152,14744,8315,6429
train/images502_png_jpg.rf.0db8efb375cc840242a7687c1eca98cd.jpg,94,150,14100,7985,6115
train/images502_png_jpg.rf.33c954116dbb4e3905147765b13c7053.jpg,92,156,14352,8449,5903
train/images502_png_jpg.rf.3d23f1dde4f823a16ff8d87a6260f8f2.jpg,96,152,14592,8252,6340
train/images505_png_jpg.rf.c48c64bbaa31e60ceb3efdff745e0fe0.jpg,34,54,1836,1316,520
train/images506_png_jpg.rf.3ca964d0a8b68e870070d5f6cff929de.jpg,37,58,2146,1387,759
train/images506_png_jpg.rf.3ca964d0a8b68e870070d5f6cff929de.jpg,23,44,1012,859,153
train/images506_png_jpg.rf.cc76b2a1f468692e9eb4d1769dae4536.jpg,58,78,4524,2568,1956
train/images506_png_jpg.rf.cc76b2a1f468692e9eb4d1769dae4536.jpg,42,75,3150,2484,666
train/images508_png_jpg.rf.8c4378fd6d261011209ab2b0685d08be.jpg,37,54,1998,1406,592
train/images508_png_jpg.rf.a7e5d2a2407742e9682bf8b3656d54d6.jpg,33,54,1782,1271,511
train/images508_png_jpg.rf.eb517eddd657c9e92201e51cbfd60601.jpg,37,58,2146,1483,663
train/images50_png_jpg.rf.5d2aacd87c07a8de2e165bd2c4f8821c.jpg,123,189,23247,11433,11814
train/images50_png_jpg.rf.5d2aacd87c07a8de2e165bd2c4f8821c.jpg,65,84,5460,3388,2072
train/images50_png_jpg.rf.709a5d4bd8c66b0af8c4e6d3246cb405.jpg,116,191,22156,11243,10913
train/images50_png_jpg.rf.709a5d4bd8c66b0af8c4e6d3246cb405.jpg,59,87,5133,3312,1821
train/images50_png_jpg.rf.de313624c9f901f8d3277d011b3dcaf2.jpg,62,85,5270,3333,1937
train/images50_png_jpg.rf.de313624c9f901f8d3277d011b3dcaf2.jpg,105,169,17745,8931,8814
train/images510_png_jpg.rf.c6e25426dbf943a6ff93ad940b29e5c7.jpg,43,143,6149,4995,1154
train/images510_png_jpg.rf.c6e25426dbf943a6ff93ad940b29e5c7.jpg,59,130,7670,4516,3154
train/images517_png_jpg.rf.39468f1846d0c61c7dca03efbdf0519d.jpg,54,80,4320,2367,1953
train/images517_png_jpg.rf.39468f1846d0c61c7dca03efbdf0519d.jpg,38,81,3078,2213,865
train/images517_png_jpg.rf.69b9f4e08403546018ced77333f9d504.jpg,81,82,6642,3853,2789
train/images517_png_jpg.rf.69b9f4e08403546018ced77333f9d504.jpg,74,69,5106,3953,1153
train/images517_png_jpg.rf.c03b6925262b305890df039e3829e3eb.jpg,50,65,3250,2035,1215
train/images517_png_jpg.rf.c03b6925262b305890df039e3829e3eb.jpg,32,78,2496,1695,801
train/images51_png_jpg.rf.41a5743116b1b6bd5f3295aa63deaa1d.jpg,147,213,31311,15736,15575
train/images51_png_jpg.rf.41a5743116b1b6bd5f3295aa63deaa1d.jpg,78,92,7176,4601,2575
train/images51_png_jpg.rf.f523f34c3aa9e82fb2b49ec72dc8689f.jpg,159,213,33867,16087,17780
train/images51_png_jpg.rf.f523f34c3aa9e82fb2b49ec72dc8689f.jpg,76,102,7752,4766,2986
train/images522_png_jpg.rf.974b34ff9ffaa6eb3812cbac7c7d13bf.jpg,36,125,4500,3190,1310
train/images522_png_jpg.rf.d624ad9f05206fa7ef2373d449d53340.jpg,35,122,4270,2998,1272
train/images522_png_jpg.rf.e946824aca886965da5592450af986a5.jpg,34,117,3978,2812,1166
train/images52_png_jpg.rf.135c6249286cd4d010efc1d13f17e354.jpg,96,227,21792,13529,8263
train/images52_png_jpg.rf.69bc8aa6b79044bb32bfb099c3841ed3.jpg,105,234,24570,16020,8550
train/images52_png_jpg.rf.69bc8aa6b79044bb32bfb099c3841ed3.jpg,35,74,2590,1646,944
train/images52_png_jpg.rf.f9fe1a4c74655aa5c1924f2f0df45ca6.jpg,130,225,29250,16088,13162
train/images52_png_jpg.rf.f9fe1a4c74655aa5c1924f2f0df45ca6.jpg,58,72,4176,3154,1022
train/images530_png_jpg.rf.2794973b6c3c3f0b4fe1dc10c77f9a28.jpg,55,162,8910,7354,1556
train/images530_png_jpg.rf.2794973b6c3c3f0b4fe1dc10c77f9a28.jpg,58,159,9222,6343,2879
train/images530_png_jpg.rf.38279ea514d30733890d82ab3b33458e.jpg,48,160,7680,6371,1309
train/images530_png_jpg.rf.38279ea514d30733890d82ab3b33458e.jpg,58,154,8932,6215,2717
train/images530_png_jpg.rf.cbd874af9d6dea293ecaa2a8247fbf77.jpg,68,165,11220,9120,2100
train/images530_png_jpg.rf.cbd874af9d6dea293ecaa2a8247fbf77.jpg,59,152,8968,6210,2758
train/images532_png_jpg.rf.0aedfba7f8b9b2f96592e1d7295b72c9.jpg,45,96,4320,3034,1286
train/images532_png_jpg.rf.0aedfba7f8b9b2f96592e1d7295b72c9.jpg,39,82,3198,2541,657
train/images532_png_jpg.rf.0aedfba7f8b9b2f96592e1d7295b72c9.jpg,22,27,594,477,117
train/images532_png_jpg.rf.6318b72135edb4188a2edf919d45e129.jpg,50,96,4800,3275,1525
train/images532_png_jpg.rf.6318b72135edb4188a2edf919d45e129.jpg,50,78,3900,2951,949
train/images532_png_jpg.rf.deb93de00c98e7ef970dca3e80c5d892.jpg,47,91,4277,3061,1216
train/images532_png_jpg.rf.deb93de00c98e7ef970dca3e80c5d892.jpg,48,79,3792,2736,1056
train/images533_png_jpg.rf.3e6fe46e23686f2d45836679ee9e44c7.jpg,93,110,10230,6953,3277
train/images533_png_jpg.rf.3e6fe46e23686f2d45836679ee9e44c7.jpg,75,120,9000,6695,2305
train/images533_png_jpg.rf.6ee90237f57d2d783805be32421ab5d0.jpg,68,130,8840,6439,2401
train/images533_png_jpg.rf.6ee90237f57d2d783805be32421ab5d0.jpg,77,116,8932,6415,2517
train/images533_png_jpg.rf.c81adebe94b37ff338f0e71edf1e814d.jpg,103,113,11639,7785,3854
train/images533_png_jpg.rf.c81adebe94b37ff338f0e71edf1e814d.jpg,82,123,10086,7274,2812
train/images535_png_jpg.rf.43422e58136623f6df7a36eb570ccb64.jpg,69,74,5106,3056,2050
train/images535_png_jpg.rf.db013b3aa434ec39caf7f92a10f7e0ee.jpg,69,77,5313,3189,2124
train/images538_png_jpg.rf.5b094a9a2d935494a002004c9df50863.jpg,74,84,6216,4793,1423
train/images538_png_jpg.rf.5b094a9a2d935494a002004c9df50863.jpg,30,46,1380,916,464
train/images538_png_jpg.rf.be97b45ad3229a42484bf236f9aaeaa0.jpg,77,85,6545,4933,1612
train/images538_png_jpg.rf.fd889761d8baeece8404170c9404bc87.jpg,67,91,6097,4770,1327
train/images538_png_jpg.rf.fd889761d8baeece8404170c9404bc87.jpg,47,48,2256,1654,602
train/images539_png_jpg.rf.4b7fbea89987d79d77d438729078aa26.jpg,55,69,3795,3023,772
train/images539_png_jpg.rf.b2986cbd22264619d9637bcb24daa45b.jpg,50,73,3650,2891,759
train/images53_png_jpg.rf.66d1642781f69a027281b565fc1d88b4.jpg,126,274,34524,22179,12345
train/images53_png_jpg.rf.a43f96d18e10de3f386e4e0f4cf0b0eb.jpg,55,214,11770,5012,6758
train/images53_png_jpg.rf.e5a44c73224f8d5efe157714af1c2102.jpg,68,196,13328,8146,5182
train/images541_png_jpg.rf.0923e77637ce4050d678ae45fb6e797e.jpg,35,60,2100,1807,293
train/images543_png_jpg.rf.9979f2ec19e44bd1005a3450fcb74ad0.jpg,53,167,8851,6954,1897
train/images544_png_jpg.rf.559ae27cc973db1afc85bb931ae73b22.jpg,50,116,5800,4123,1677
train/images544_png_jpg.rf.85b8c5eb5cd044e9baf594f1fb91fb86.jpg,52,115,5980,4310,1670
train/images544_png_jpg.rf.bae80bf022bef880567894aed4816476.jpg,53,114,6042,4119,1923
train/images545_png_jpg.rf.9422c4146a61435bc043beb3ef162616.jpg,59,158,9322,6591,2731
train/images545_png_jpg.rf.ec6f3a124a428c15d64b8a450fa7bed4.jpg,30,140,4200,2349,1851
train/images554_png_jpg.rf.171fe291805b2635ee18dd338927f19c.jpg,36,106,3816,2875,941
train/images554_png_jpg.rf.39d80f5f29a22b10d4ab488c7c5b825b.jpg,34,98,3332,2512,820
train/images554_png_jpg.rf.5d9fb71269c1ff14cdf3ac899cad76f3.jpg,32,83,2656,2233,423
train/images555_png_jpg.rf.c2d1f6af6d8039234dbbdf738c6b2f1f.jpg,38,106,4028,3003,1025
train/images555_png_jpg.rf.d7dcab91ce0d1b5aa8dbe37458dd1f66.jpg,33,82,2706,2333,373
train/images497_png_jpg.rf.71642306911cd98a561690c94f3306a7.jpg,77,133,10241,5915,4326
train/images500_png_jpg.rf.790ddc0df1c98cfa0f7f7cba7168e918.jpg,89,150,13350,7689,5661
train/images506_png_jpg.rf.4d53147f26157bad7c8c79f777f04192.jpg,41,57,2337,1532,805
train/images506_png_jpg.rf.4d53147f26157bad7c8c79f777f04192.jpg,22,78,1716,1216,500
train/images51_png_jpg.rf.f49eaf8cc904235e1085e4e3c041117c.jpg,132,211,27852,14132,13720
train/images51_png_jpg.rf.f49eaf8cc904235e1085e4e3c041117c.jpg,65,96,6240,4045,2195
train/images535_png_jpg.rf.f6fa8353d8cdba30e9e9f271b1611f3e.jpg,67,76,5092,3048,2044
train/images545_png_jpg.rf.43fe4b5810945a16214f12c2e0b6a6c4.jpg,57,162,9234,6835,2399
train/images556_png_jpg.rf.3bebac3b327cca7f388e9dc046255185.jpg,37,99,3663,2809,854
train/images556_png_jpg.rf.7178dd8845f9419bbad524eb846a83aa.jpg,37,54,1998,1578,420
train/images556_png_jpg.rf.c5560c70e7967ecc085f53680fa2faa8.jpg,38,95,3610,2807,803
train/images557_png_jpg.rf.88c0a197bbfde6ec06e56824c9687265.jpg,33,31,1023,806,217
train/images557_png_jpg.rf.a10ed2a39f71f26bf64e3e13cadbe289.jpg,38,87,3306,2711,595
train/images557_png_jpg.rf.a10ed2a39f71f26bf64e3e13cadbe289.jpg,21,84,1764,1314,450
train/images557_png_jpg.rf.f51569a120a8d2e8f6d2b93fc123172b.jpg,40,87,3480,2844,636
train/images558_png_jpg.rf.102174227fce53ff6eed5de06fdfcad2.jpg,65,84,5460,3191,2269
train/images558_png_jpg.rf.102174227fce53ff6eed5de06fdfcad2.jpg,51,81,4131,3099,1032
train/images558_png_jpg.rf.49213fa5fa69dcda811cd5b1029fd5b0.jpg,26,47,1222,779,443
train/images558_png_jpg.rf.49213fa5fa69dcda811cd5b1029fd5b0.jpg,27,13,351,271,80
train/images558_png_jpg.rf.bd19ad45b5f1d81164211a8c42a2ec5d.jpg,63,81,5103,2876,2227
train/images558_png_jpg.rf.bd19ad45b5f1d81164211a8c42a2ec5d.jpg,48,78,3744,2842,902
train/images560_png_jpg.rf.3e6a9f231943b7b0cfa1fa89cab1c88f.jpg,36,20,720,523,197
train/images562_png_jpg.rf.bce3d065b8809ab8a44ec1e33411f7ff.jpg,22,87,1914,1557,357
train/images564_png_jpg.rf.7e0c99cd002716d25f8e8f82725b640e.jpg,21,97,2037,1629,408
